Date,Close,Volume
2022-10-06 08:20:00+01:00,1.13413405418396,0
2022-10-06 08:25:00+01:00,1.1343913078308105,0
2022-10-06 08:30:00+01:00,1.1346101760864258,0
2022-10-06 08:35:00+01:00,1.1362990140914917,0
2022-10-06 08:40:00+01:00,1.1358214616775513,0
2022-10-06 08:45:00+01:00,1.135318636894226,0
2022-10-06 08:50:00+01:00,1.134854793548584,0
2022-10-06 08:55:00+01:00,1.1334012746810913,0
2022-10-06 09:00:00+01:00,1.131913185119629,0
2022-10-06 09:05:00+01:00,1.13222074508667,0
2022-10-06 09:10:00+01:00,1.132502794265747,0
2022-10-06 09:15:00+01:00,1.1319260597229004,0
2022-10-06 09:20:00+01:00,1.1305694580078125,0
2022-10-06 09:25:00+01:00,1.1299562454223633,0
2022-10-06 09:30:00+01:00,1.1303138732910156,0
2022-10-06 09:35:00+01:00,1.1311064958572388,0
2022-10-06 09:40:00+01:00,1.1287318468093872,0
2022-10-06 09:45:00+01:00,1.1294713020324707,0
2022-10-06 09:50:00+01:00,1.1290249824523926,0
2022-10-06 09:55:00+01:00,1.1287955045700073,0
2022-10-06 10:00:00+01:00,1.1292799711227417,0
2022-10-06 10:05:00+01:00,1.1300328969955444,0
2022-10-06 10:10:00+01:00,1.1299690008163452,0
2022-10-06 10:15:00+01:00,1.1303138732910156,0
2022-10-06 10:20:00+01:00,1.1306334733963013,0
2022-10-06 10:25:00+01:00,1.1307356357574463,0
2022-10-06 10:30:00+01:00,1.1300839185714722,0
2022-10-06 10:35:00+01:00,1.1295478343963623,0
2022-10-06 10:40:00+01:00,1.129241704940796,0
2022-10-06 10:45:00+01:00,1.1281843185424805,0
2022-10-06 10:50:00+01:00,1.1286426782608032,0
2022-10-06 10:55:00+01:00,1.1280697584152222,0
2022-10-06 11:00:00+01:00,1.126430630683899,0
2022-10-06 11:05:00+01:00,1.1268366575241089,0
2022-10-06 11:10:00+01:00,1.126341700553894,0
2022-10-06 11:15:00+01:00,1.1256444454193115,0
2022-10-06 11:20:00+01:00,1.125277042388916,0
2022-10-06 11:25:00+01:00,1.1250112056732178,0
2022-10-06 11:30:00+01:00,1.1253403425216675,0
2022-10-06 11:35:00+01:00,1.1248973608016968,0
2022-10-06 11:40:00+01:00,1.1249985694885254,0
2022-10-06 11:45:00+01:00,1.1257457733154297,0
2022-10-06 11:50:00+01:00,1.1253530979156494,0
2022-10-06 11:55:00+01:00,1.1252517700195312,0
2022-10-06 12:00:00+01:00,1.126417875289917,0
2022-10-06 12:05:00+01:00,1.1269129514694214,0
2022-10-06 12:10:00+01:00,1.126405119895935,0
2022-10-06 12:15:00+01:00,1.1273322105407715,0
2022-10-06 12:20:00+01:00,1.126481294631958,0
2022-10-06 12:25:00+01:00,1.1260119676589966,0
2022-10-06 12:30:00+01:00,1.126950979232788,0
2022-10-06 12:35:00+01:00,1.1261134147644043,0
2022-10-06 12:40:00+01:00,1.125163197517395,0
2022-10-06 12:45:00+01:00,1.1246695518493652,0
2022-10-06 12:50:00+01:00,1.1243788003921509,0
2022-10-06 12:55:00+01:00,1.124985933303833,0
2022-10-06 13:00:00+01:00,1.1259105205535889,0
2022-10-06 13:05:00+01:00,1.1255557537078857,0
2022-10-06 13:10:00+01:00,1.1258598566055298,0
2022-10-06 13:15:00+01:00,1.1256697177886963,0
2022-10-06 13:20:00+01:00,1.1256951093673706,0
2022-10-06 13:25:00+01:00,1.1253150701522827,0
2022-10-06 13:30:00+01:00,1.1273322105407715,0
2022-10-06 13:35:00+01:00,1.128438949584961,0
2022-10-06 13:40:00+01:00,1.1282607316970825,0
2022-10-06 13:45:00+01:00,1.1267606019973755,0
2022-10-06 13:50:00+01:00,1.1260119676589966,0
2022-10-06 13:55:00+01:00,1.1269129514694214,0
2022-10-06 14:00:00+01:00,1.125112533569336,0
2022-10-06 14:05:00+01:00,1.1245810985565186,0
2022-10-06 14:10:00+01:00,1.1244546175003052,0
2022-10-06 14:15:00+01:00,1.1233556270599365,0
2022-10-06 14:20:00+01:00,1.1231285333633423,0
2022-10-06 14:25:00+01:00,1.1222589015960693,0
2022-10-06 14:30:00+01:00,1.1233429908752441,0
2022-10-06 14:35:00+01:00,1.1243535280227661,0
2022-10-06 14:40:00+01:00,1.1255050897598267,0
2022-10-06 14:45:00+01:00,1.1230276823043823,0
2022-10-06 14:50:00+01:00,1.1230781078338623,0
2022-10-06 14:55:00+01:00,1.1228511333465576,0
2022-10-06 15:00:00+01:00,1.1233935356140137,0
2022-10-06 15:05:00+01:00,1.1217427253723145,0
2022-10-06 15:10:00+01:00,1.1223092079162598,0
2022-10-06 15:15:00+01:00,1.1221328973770142,0
2022-10-06 15:20:00+01:00,1.1225738525390625,0
2022-10-06 15:25:00+01:00,1.1220574378967285,0
2022-10-06 15:30:00+01:00,1.121176838874817,0
2022-10-06 15:35:00+01:00,1.1205987930297852,0
2022-10-06 15:40:00+01:00,1.120749592781067,0
2022-10-06 15:45:00+01:00,1.1211516857147217,0
2022-10-06 15:50:00+01:00,1.1194697618484497,0
2022-10-06 15:55:00+01:00,1.119921088218689,0
2022-10-06 16:00:00+01:00,1.1188185214996338,0
2022-10-06 16:05:00+01:00,1.1176306009292603,0
2022-10-06 16:10:00+01:00,1.118067979812622,0
2022-10-06 16:15:00+01:00,1.1179804801940918,0
2022-10-06 16:20:00+01:00,1.1177555322647095,0
2022-10-06 16:25:00+01:00,1.1187934875488281,0
2022-10-06 16:30:00+01:00,1.118655800819397,0
2022-10-06 16:35:00+01:00,1.1181930303573608,0
2022-10-06 16:40:00+01:00,1.1178555488586426,0
2022-10-06 16:45:00+01:00,1.1185182332992554,0
2022-10-06 16:50:00+01:00,1.1181179285049438,0
2022-10-06 16:55:00+01:00,1.1135609149932861,0
2022-10-06 17:00:00+01:00,1.113747000694275,0
2022-10-06 17:05:00+01:00,1.1129908561706543,0
2022-10-06 17:10:00+01:00,1.1125450134277344,0
2022-10-06 17:15:00+01:00,1.112978458404541,0
2022-10-06 17:20:00+01:00,1.1143426895141602,0
2022-10-06 17:25:00+01:00,1.1146656274795532,0
2022-10-06 17:30:00+01:00,1.114230990409851,0
2022-10-06 17:35:00+01:00,1.1144171953201294,0
2022-10-06 17:40:00+01:00,1.114976406097412,0
2022-10-06 17:45:00+01:00,1.1140199899673462,0
2022-10-06 17:50:00+01:00,1.1140695810317993,0
2022-10-06 17:55:00+01:00,1.1141936779022217,0
2022-10-06 18:00:00+01:00,1.1149640083312988,0
2022-10-06 18:05:00+01:00,1.1144297122955322,0
2022-10-06 18:10:00+01:00,1.1159594058990479,0
2022-10-06 18:15:00+01:00,1.1164700984954834,0
2022-10-06 18:20:00+01:00,1.1168068647384644,0
2022-10-06 18:25:00+01:00,1.117480754852295,0
2022-10-06 18:30:00+01:00,1.1169815063476562,0
2022-10-06 18:35:00+01:00,1.1167943477630615,0
2022-10-06 18:40:00+01:00,1.1168192625045776,0
2022-10-06 18:45:00+01:00,1.1166197061538696,0
2022-10-06 18:50:00+01:00,1.1168441772460938,0
2022-10-06 18:55:00+01:00,1.1187809705734253,0
2022-10-06 19:00:00+01:00,1.118293046951294,0
2022-10-06 19:05:00+01:00,1.1177805662155151,0
2022-10-06 19:10:00+01:00,1.1178680658340454,0
2022-10-06 19:15:00+01:00,1.1172560453414917,0
2022-10-06 19:20:00+01:00,1.1175432205200195,0
2022-10-06 19:25:00+01:00,1.117231011390686,0
2022-10-06 19:30:00+01:00,1.1171810626983643,0
2022-10-06 19:35:00+01:00,1.1178929805755615,0
2022-10-06 19:40:00+01:00,1.117231011390686,0
2022-10-06 19:45:00+01:00,1.1157227754592896,0
2022-10-06 19:50:00+01:00,1.1156729459762573,0
2022-10-06 19:55:00+01:00,1.1151255369186401,0
2022-10-06 20:00:00+01:00,1.1152873039245605,0
2022-10-06 20:05:00+01:00,1.1150261163711548,0
2022-10-06 20:10:00+01:00,1.1147029399871826,0
2022-10-06 20:15:00+01:00,1.115100622177124,0
2022-10-06 20:20:00+01:00,1.1150758266448975,0
2022-10-06 20:25:00+01:00,1.1155983209609985,0
2022-10-06 20:30:00+01:00,1.1155235767364502,0
2022-10-06 20:35:00+01:00,1.1152499914169312,0
2022-10-06 20:40:00+01:00,1.1155734062194824,0
2022-10-06 20:45:00+01:00,1.1156854629516602,0
2022-10-06 20:50:00+01:00,1.1155610084533691,0
2022-10-06 20:55:00+01:00,1.115511178970337,0
2022-10-06 21:00:00+01:00,1.1159594058990479,0
2022-10-06 21:05:00+01:00,1.1165698766708374,0
2022-10-06 21:10:00+01:00,1.1168068647384644,0
2022-10-06 21:15:00+01:00,1.1167320013046265,0
2022-10-06 21:20:00+01:00,1.1167196035385132,0
2022-10-06 21:25:00+01:00,1.1166197061538696,0
2022-10-06 21:30:00+01:00,1.1165947914123535,0
2022-10-06 21:35:00+01:00,1.1165698766708374,0
2022-10-06 21:40:00+01:00,1.1166696548461914,0
2022-10-06 21:45:00+01:00,1.1167070865631104,0
2022-10-06 21:50:00+01:00,1.1165574789047241,0
2022-10-06 21:55:00+01:00,1.116071343421936,0
2022-10-06 22:00:00+01:00,1.115386724472046,0
2022-10-06 22:03:22+01:00,1.116432785987854,0
